DESIGN_NAME,BASE_OPERATOR,DESIGN_TYPE,PRUNING_INIT,Config,Constraint,CPD,Delay_logic,Delay_signal,LUTs,Carries,Signal_power,Logic_power,Total_power,Signal_power_top,Logic_power_top,Total_power_top,Conf,average_error,average_absolute_error,average_relative_error,average_absolute_relative_error,acutal_max_error,actual_min_error,error_prob_approx
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_0,SIGNED_ADD_6x6_6,OvErr_BASE,v1,0,7.0,1.274,0.657,0.617,6,2,0.0,147.923,147.923,263.255,166.032,429.287, High,-0.5,16.0,0.39220472158236724,0.39220472158236724,64,-64,25.0
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_543,SIGNED_ADD_6x6_6,OvErr_BASE,v1,543,1.201,1.124,0.551,0.573,3,2,0.0,84.369,84.369,218.327,99.862,318.189, High,-13.5,24.6943359375,1.3549519412613582,2.1174991644130063,50,-76,94.6044921875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_19,SIGNED_ADD_6x6_6,OvErr_BASE,v1,19,1.309,1.249,0.669,0.58,4,2,0.0,103.813,103.813,204.96,119.48,324.44, High,1.0,18.5546875,0.3795171032338386,0.7907897320793378,73,-69,88.28125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_253,SIGNED_ADD_6x6_6,OvErr_BASE,v1,253,7.0,1.199,0.62,0.579,3,2,0.0,84.756,84.756,186.244,99.439,285.683, High,13.0,23.5712890625,1.6255116521077222,1.8192989707255156,69,-41,91.30859375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_166,SIGNED_ADD_6x6_6,OvErr_BASE,v1,166,7.0,1.352,0.599,0.753,3,2,0.0,71.163,71.163,172.814,84.164,256.978, High,6.0,23.572265625,0.37359308914886974,1.8253481905003646,83,-67,93.5546875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_159,SIGNED_ADD_6x6_6,OvErr_BASE,v1,159,7.0,1.248,0.663,0.585,2,2,0.0,46.803,46.803,141.896,59.214,201.11, High,-1.5,24.55078125,0.9106115572811022,2.0634627615084535,78,-80,97.4365234375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_428,SIGNED_ADD_6x6_6,OvErr_BASE,v1,428,7.0,0.877,0.371,0.506,1,1,0.0,39.661,39.661,172.862,55.66,228.522, High,25.0,29.958984375,1.005701215828625,3.069640421170236,92,-34,99.1943359375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_239,SIGNED_ADD_6x6_6,OvErr_BASE,v1,239,7.0,0.944,0.365,0.579,1,2,0.0,29.388,29.388,144.386,44.133,188.519, High,13.0,30.505859375,0.8763840636248323,3.386711124979841,60,-66,99.7802734375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_25,SIGNED_ADD_6x6_6,OvErr_BASE,v1,25,7.0,1.198,0.599,0.599,3,2,0.0,83.611,83.611,193.243,98.724,291.967, High,2.0,20.1484375,0.4087535201075335,1.06668853734268,77,-65,97.65625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_722,SIGNED_ADD_6x6_6,OvErr_BASE,v1,722,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.503,44.181,204.684, High,-2.0,21.40625,1.0271997909169295,1.0271997909169295,62,-64,98.5107421875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_421,SIGNED_ADD_6x6_6,OvErr_BASE,v1,421,7.0,0.877,0.371,0.506,1,1,0.0,39.661,39.661,172.874,55.661,228.535, High,22.0,28.06298828125,1.01274720403151,2.744227430022616,89,-37,98.388671875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_679,SIGNED_ADD_6x6_6,OvErr_BASE,v1,679,7.0,0.879,0.372,0.507,1,1,0.0,32.646,32.646,162.275,48.084,210.359, High,-14.0,24.1845703125,1.0773683023313827,1.895361449223612,51,-75,97.55859375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_415,SIGNED_ADD_6x6_6,OvErr_BASE,v1,415,7.0,1.125,0.559,0.566,2,1,0.0,55.618,55.618,163.013,69.404,232.417, High,21.0,27.51318359375,1.121247211019446,2.701216150886461,85,-41,96.337890625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_663,SIGNED_ADD_6x6_6,OvErr_BASE,v1,663,1.082,1.053,0.546,0.507,2,1,0.0,59.913,59.913,181.704,74.676,256.38, High,-9.5,22.8232421875,1.086901964170794,1.5997858238436444,56,-74,96.4111328125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_96,SIGNED_ADD_6x6_6,OvErr_BASE,v1,96,7.0,1.227,0.663,0.564,3,2,0.0,77.747,77.747,192.178,92.111,284.289, High,-9.5,23.6357421875,0.6272815883935691,1.5116557471495269,72,-90,94.6533203125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_280,SIGNED_ADD_6x6_6,OvErr_BASE,v1,280,7.0,1.199,0.62,0.579,2,2,0.0,53.895,53.895,160.227,66.74,226.967, High,9.0,22.93408203125,1.2234446409662392,1.4850356995756466,77,-57,95.654296875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_645,SIGNED_ADD_6x6_6,OvErr_BASE,v1,645,7.0,0.954,0.38,0.574,1,1,0.0,29.24,29.24,146.067,43.401,189.468, High,-17.5,25.67578125,1.0389248191248597,2.2286834364064134,46,-80,97.7294921875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_42,SIGNED_ADD_6x6_6,OvErr_BASE,v1,42,7.0,1.342,0.663,0.679,3,2,0.0,68.846,68.846,182.185,81.912,264.097, High,-5.5,20.79296875,0.5108207772948212,1.0934186788064515,80,-90,93.26171875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_470,SIGNED_ADD_6x6_6,OvErr_BASE,v1,470,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.521,44.183,204.704, High,26.0,30.470703125,0.9614372343566709,3.2789427625197884,90,-36,99.0478515625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_371,SIGNED_ADD_6x6_6,OvErr_BASE,v1,371,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.53,44.184,204.714, High,6.0,21.88671875,1.00841048904257,1.3338683190875558,70,-56,98.5595703125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_66,SIGNED_ADD_6x6_6,OvErr_BASE,v1,66,7.0,1.342,0.663,0.679,3,2,0.0,68.846,68.846,182.185,81.912,264.097, High,0.5,21.2734375,0.4967288008890514,1.3301007768061115,86,-84,95.01953125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_7,SIGNED_ADD_6x6_6,OvErr_BASE,v1,7,7.0,1.199,0.599,0.6,4,2,0.0,108.806,108.806,206.94,125.24,332.18, High,0.0,17.53125,0.3942014159455968,0.6258963601047093,69,-65,90.625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_499,SIGNED_ADD_6x6_6,OvErr_BASE,v1,499,7.0,1.149,0.55,0.599,2,2,0.0,62.864,62.864,176.635,76.925,253.56, High,-20.0,26.90234375,1.4542884793980242,2.894434268237925,39,-71,95.703125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_347,SIGNED_ADD_6x6_6,OvErr_BASE,v1,347,7.0,0.877,0.371,0.506,1,1,0.0,39.661,39.661,172.873,55.661,228.534, High,9.0,22.748046875,1.0432798195773443,1.488706467756286,76,-50,98.9013671875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_213,SIGNED_ADD_6x6_6,OvErr_BASE,v1,213,7.0,1.248,0.663,0.585,2,2,0.0,46.803,46.803,141.895,59.214,201.109, High,6.5,26.263671875,0.8918222554067425,2.5187814818206227,86,-72,98.0224609375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_161,SIGNED_ADD_6x6_6,OvErr_BASE,v1,161,7.0,0.944,0.365,0.579,1,2,0.0,29.388,29.388,144.387,44.133,188.52, High,-1.0,24.6953125,0.9092653419049616,2.115385590227045,46,-80,98.7548828125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_686,SIGNED_ADD_6x6_6,OvErr_BASE,v1,686,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.521,44.183,204.704, High,-14.0,24.181640625,1.0553837437284692,1.8787650900455952,50,-76,98.8037109375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_109,SIGNED_ADD_6x6_6,OvErr_BASE,v1,109,7.0,1.26,0.669,0.591,3,2,0.0,70.388,70.388,174.351,83.969,258.32, High,-13.0,25.2548828125,0.4434603159401614,1.8402447918159062,65,-89,93.26171875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_649,SIGNED_ADD_6x6_6,OvErr_BASE,v1,649,7.0,1.135,0.559,0.576,3,1,0.0,80.516,80.516,197.861,95.817,293.678, High,-9.0,22.357421875,1.4106762632034204,1.4288708011227291,49,-65,89.2578125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_521,SIGNED_ADD_6x6_6,OvErr_BASE,v1,521,7.0,1.147,0.38,0.767,2,2,0.0,56.928,56.928,170.666,70.509,241.175, High,-19.0,26.96875,1.3676977022909873,2.646462817777012,46,-80,99.0966796875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_477,SIGNED_ADD_6x6_6,OvErr_BASE,v1,477,1.083,0.982,0.466,0.516,2,1,0.0,57.02,57.02,176.813,72.546,249.359, High,29.5,32.828125,0.9533887987956318,3.6433762749118546,92,-32,96.630859375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_450,SIGNED_ADD_6x6_6,OvErr_BASE,v1,450,7.0,1.092,0.466,0.626,2,1,0.0,51.276,51.276,165.166,65.239,230.405, High,21.5,27.73046875,0.9721781006699913,2.7721018047320767,84,-40,95.849609375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_466,SIGNED_ADD_6x6_6,OvErr_BASE,v1,466,7.0,0.879,0.372,0.507,1,1,0.0,32.646,32.646,162.266,48.083,210.349, High,28.0,31.82177734375,0.9787244674909944,3.4831497037461134,93,-33,99.072265625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_345,SIGNED_ADD_6x6_6,OvErr_BASE,v1,345,1.082,1.053,0.546,0.507,2,1,0.0,59.913,59.913,181.719,74.678,256.397, High,8.5,22.5634765625,1.0446260349534846,1.446646988350585,74,-56,96.8505859375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_313,SIGNED_ADD_6x6_6,OvErr_BASE,v1,313,7.0,0.876,0.38,0.496,1,2,0.0,38.604,38.604,180.376,54.497,234.873, High,18.0,26.36962890625,1.0383240020881275,2.061981085181816,89,-37,98.974609375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_50,SIGNED_ADD_6x6_6,OvErr_BASE,v1,50,7.0,0.962,0.466,0.496,2,2,0.0,63.821,63.821,183.979,80.381,264.36, High,-3.0,20.4140625,0.5047772364500906,1.1273786159974704,84,-74,96.77734375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_712,SIGNED_ADD_6x6_6,OvErr_BASE,v1,712,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.522,44.183,204.705, High,-7.0,22.06689453125,1.0389431045884046,1.278921615209117,57,-69,97.216796875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_60,SIGNED_ADD_6x6_6,OvErr_BASE,v1,60,1.25,1.173,0.6,0.573,4,2,0.0,104.781,104.781,235.255,121.394,356.649, High,4.5,21.22265625,0.40067683384569325,1.304429539473038,84,-74,91.50390625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_311,SIGNED_ADD_6x6_6,OvErr_BASE,v1,311,7.0,0.876,0.38,0.496,1,2,0.0,38.604,38.604,180.375,54.497,234.872, High,17.0,25.81640625,1.0406726648224223,1.9582434420069743,88,-38,98.8037109375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_613,SIGNED_ADD_6x6_6,OvErr_BASE,v1,613,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.531,44.184,204.715, High,-27.0,31.11962890625,1.0859163592743033,3.218926700930684,37,-89,98.193359375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_705,SIGNED_ADD_6x6_6,OvErr_BASE,v1,705,7.0,1.076,0.372,0.704,2,1,0.0,52.726,52.726,174.368,67.062,241.43, High,-5.5,21.7998046875,1.0575765530988683,1.2138869919781146,58,-68,94.9951171875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_154,SIGNED_ADD_6x6_6,OvErr_BASE,v1,154,7.0,1.248,0.669,0.579,2,2,0.0,46.951,46.951,137.796,59.335,197.131, High,-3.0,24.16845703125,0.6958412997949407,1.9692875321861272,77,-81,97.216796875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_713,SIGNED_ADD_6x6_6,OvErr_BASE,v1,713,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.512,44.182,204.694, High,-6.0,21.888671875,1.0365944418541095,1.2111543228360089,58,-68,98.6083984375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_352,SIGNED_ADD_6x6_6,OvErr_BASE,v1,352,7.0,1.109,0.53,0.579,2,1,0.0,51.2,51.2,167.86,64.979,232.839, High,3.0,21.4345703125,1.1095736244713044,1.1233764180906118,65,-57,94.04296875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_585,SIGNED_ADD_6x6_6,OvErr_BASE,v1,585,7.0,1.147,0.559,0.588,3,1,0.0,80.169,80.169,207.375,95.146,302.521, High,-22.5,28.42578125,1.2235859239702698,2.813668633432648,40,-84,94.580078125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_51,SIGNED_ADD_6x6_6,OvErr_BASE,v1,51,7.0,1.342,0.663,0.679,3,2,0.0,68.846,68.846,182.178,81.911,264.089, High,-1.5,20.8828125,0.5014261263576414,1.2288318579433715,84,-86,94.43359375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_243,SIGNED_ADD_6x6_6,OvErr_BASE,v1,243,7.0,1.225,0.608,0.617,5,2,0.0,130.858,130.858,250.14,148.034,398.174, High,15.5,23.75,2.0597730927204747,2.0597730927204747,64,-32,62.109375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_203,SIGNED_ADD_6x6_6,OvErr_BASE,v1,203,7.0,0.944,0.365,0.579,1,2,0.0,29.388,29.388,144.404,44.135,188.539, High,1.0,25.3203125,0.9045680164363716,2.283546578037707,48,-78,98.9013671875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_321,SIGNED_ADD_6x6_6,OvErr_BASE,v1,321,1.212,1.199,0.614,0.585,2,2,0.0,53.838,53.838,153.036,66.847,219.883, High,22.5,28.97265625,1.0279269037927932,2.6406883314273553,92,-46,98.5107421875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_726,SIGNED_ADD_6x6_6,OvErr_BASE,v1,726,7.0,0.954,0.38,0.574,1,1,0.0,29.24,29.24,146.057,43.4,189.457, High,-1.5,21.359375,1.0013462153761405,1.0013462153761405,62,-64,96.9482421875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_11,SIGNED_ADD_6x6_6,OvErr_BASE,v1,11,1.309,1.249,0.669,0.58,4,2,0.0,103.813,103.813,204.96,119.48,324.44, High,-2.0,17.96875,0.38656309143672346,0.6897951629908801,70,-72,91.796875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_140,SIGNED_ADD_6x6_6,OvErr_BASE,v1,140,1.187,1.108,0.6,0.508,2,2,0.0,53.381,53.381,166.284,67.334,233.618, High,-5.0,23.611328125,0.6596986318182222,1.791308903714517,76,-82,97.5830078125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_231,SIGNED_ADD_6x6_6,OvErr_BASE,v1,231,7.0,1.248,0.663,0.585,2,2,0.0,46.803,46.803,141.896,59.214,201.11, High,10.5,27.6181640625,0.8824276044695627,2.7849751336445534,90,-68,98.3154296875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_409,SIGNED_ADD_6x6_6,OvErr_BASE,v1,409,7.0,1.127,0.442,0.685,2,1,0.0,56.199,56.199,172.202,70.119,242.321, High,22.0,27.955078125,1.1833317536024306,2.766034449752212,83,-35,95.8984375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_405,SIGNED_ADD_6x6_6,OvErr_BASE,v1,405,7.0,1.147,0.559,0.588,4,1,0.0,105.84,105.84,233.49,122.47,355.96, High,23.5,28.6875,1.3345166083478273,2.9511583901272243,80,-32,84.1796875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_550,SIGNED_ADD_6x6_6,OvErr_BASE,v1,550,7.0,1.199,0.62,0.579,2,2,0.0,53.895,53.895,160.213,66.738,226.951, High,-15.0,25.48583984375,1.2798125465893182,2.234319457393272,53,-81,97.509765625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_131,SIGNED_ADD_6x6_6,OvErr_BASE,v1,131,7.0,0.944,0.365,0.579,1,2,0.0,29.388,29.388,144.404,44.135,188.539, High,-11.0,23.298828125,0.932751969247911,1.400599681929087,36,-90,98.0224609375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_68,SIGNED_ADD_6x6_6,OvErr_BASE,v1,68,7.0,0.962,0.466,0.496,2,2,0.0,63.821,63.821,183.98,80.381,264.361, High,1.0,21.953125,0.4953825855129108,1.451234736556989,88,-70,97.94921875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_334,SIGNED_ADD_6x6_6,OvErr_BASE,v1,334,7.0,1.069,0.559,0.51,2,1,0.0,58.532,58.532,171.55,73.041,244.591, High,5.0,21.77685546875,1.1588258147681654,1.2446304267195663,69,-57,94.970703125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_555,SIGNED_ADD_6x6_6,OvErr_BASE,v1,555,1.212,1.199,0.614,0.585,2,2,0.0,53.838,53.838,153.037,66.847,219.884, High,-13.5,25.0478515625,1.1124787622274113,2.211675187211322,56,-82,97.8759765625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_676,SIGNED_ADD_6x6_6,OvErr_BASE,v1,676,7.0,1.109,0.53,0.579,2,1,0.0,51.2,51.2,167.844,64.978,232.822, High,-13.0,23.7685546875,1.1471522282200237,1.7839764049524571,49,-73,95.01953125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_330,SIGNED_ADD_6x6_6,OvErr_BASE,v1,330,7.0,1.119,0.546,0.573,3,1,0.0,82.675,82.675,211.471,98.319,309.79, High,8.5,22.388671875,1.2152105845244057,1.4391270543124348,68,-50,93.115234375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_177,SIGNED_ADD_6x6_6,OvErr_BASE,v1,177,7.0,1.227,0.663,0.564,3,2,0.0,77.747,77.747,192.17,92.11,284.28, High,6.5,24.3056640625,0.5897029846448497,2.0583040209430954,88,-74,95.6787109375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_58,SIGNED_ADD_6x6_6,OvErr_BASE,v1,58,7.0,1.197,0.6,0.597,3,2,0.0,77.905,77.905,196.51,92.671,289.181, High,2.0,20.79296875,0.40637660667243747,1.215525986198292,83,-75,94.140625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_79,SIGNED_ADD_6x6_6,OvErr_BASE,v1,79,7.0,0.962,0.466,0.496,2,2,0.0,63.821,63.821,183.972,80.38,264.352, High,6.0,24.755859375,0.48363927184143607,1.9428354043969411,93,-65,99.4140625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_9,SIGNED_ADD_6x6_6,OvErr_BASE,v1,9,1.284,1.179,0.663,0.516,5,2,0.0,134.693,134.693,254.09,152.731,406.821, High,-2.5,17.96875,0.38790930681286406,0.6782200041510423,68,-72,69.53125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_21,SIGNED_ADD_6x6_6,OvErr_BASE,v1,21,7.0,1.249,0.663,0.586,4,2,0.0,103.743,103.743,201.606,119.447,321.053, High,0.5,18.734375,0.4124483982179691,0.8473973784714157,74,-72,89.453125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_20,SIGNED_ADD_6x6_6,OvErr_BASE,v1,20,1.309,1.249,0.669,0.58,4,2,0.0,103.813,103.813,204.953,119.48,324.433, High,2.0,19.0625,0.3771684404995437,0.8789441184012161,74,-68,94.140625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_105,SIGNED_ADD_6x6_6,OvErr_BASE,v1,105,7.0,1.227,0.663,0.564,3,2,0.0,77.747,77.747,192.17,92.11,284.28, High,-5.5,23.177734375,0.6178869374563891,1.5960251412031368,76,-86,96.9970703125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_348,SIGNED_ADD_6x6_6,OvErr_BASE,v1,348,1.082,1.053,0.546,0.507,2,1,0.0,59.913,59.913,181.711,74.677,256.388, High,10.5,23.173828125,1.039928709484895,1.6229612815082926,76,-54,97.6318359375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_285,SIGNED_ADD_6x6_6,OvErr_BASE,v1,285,1.212,1.199,0.614,0.585,2,2,0.0,53.838,53.838,153.051,66.849,219.9, High,10.5,23.3408203125,1.0561108566043327,1.480842765901811,80,-58,96.1669921875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_451,SIGNED_ADD_6x6_6,OvErr_BASE,v1,451,7.0,0.944,0.365,0.579,1,1,0.0,29.813,29.813,160.53,44.184,204.714, High,21.0,27.46630859375,0.9731805480281457,2.741576057029926,85,-41,97.900390625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_187,SIGNED_ADD_6x6_6,OvErr_BASE,v1,187,7.0,1.198,0.599,0.599,2,2,0.0,55.162,55.162,164.083,68.548,232.631, High,10.0,26.69482421875,0.5813107810658242,2.5242218405772396,93,-65,99.267578125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_496,SIGNED_ADD_6x6_6,OvErr_BASE,v1,496,7.0,1.199,0.62,0.579,3,2,0.0,84.756,84.756,186.237,99.438,285.675, High,-19.0,26.2802734375,1.700668859605161,2.5305423654830124,37,-73,92.28515625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_683,SIGNED_ADD_6x6_6,OvErr_BASE,v1,683,7.0,0.879,0.372,0.507,1,1,0.0,32.646,32.646,162.256,48.082,210.338, High,-11.0,23.1953125,1.0703223141284977,1.6293767814398457,54,-72,99.3896484375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_383,SIGNED_ADD_6x6_6,OvErr_BASE,v1,383,7.0,0.879,0.372,0.507,1,1,0.0,32.646,32.646,162.275,48.084,210.359, High,11.0,23.130859375,1.0186517339740087,1.7373540058872896,76,-50,98.0224609375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_486,SIGNED_ADD_6x6_6,OvErr_BASE,v1,486,7.0,1.225,0.608,0.617,5,2,0.0,130.858,130.858,250.133,148.034,398.167, High,-16.5,24.25,2.1349303002179125,2.1349303002179125,32,-64,62.890625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_437,SIGNED_ADD_6x6_6,OvErr_BASE,v1,437,7.0,0.879,0.372,0.507,1,1,0.0,32.646,32.646,162.274,48.084,210.358, High,19.0,26.427734375,0.999862432099649,2.517449048173782,84,-42,98.3154296875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_335,SIGNED_ADD_6x6_6,OvErr_BASE,v1,335,7.0,1.125,0.559,0.566,2,1,0.0,55.618,55.618,163.013,69.404,232.417, High,6.0,21.953125,1.1564771520338704,1.3082377533357559,70,-56,97.4853515625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_329,SIGNED_ADD_6x6_6,OvErr_BASE,v1,329,7.0,1.127,0.442,0.685,2,1,0.0,56.199,56.199,172.202,70.119,242.321, High,7.0,22.00390625,1.2185616946168552,1.3273375263284666,68,-50,95.751953125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_234,SIGNED_ADD_6x6_6,OvErr_BASE,v1,234,1.455,1.25,0.663,0.587,3,2,0.0,70.543,70.543,160.89,84.265,245.155, High,13.5,27.703125,0.6572602486880672,2.678429929314995,92,-64,95.751953125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_665,SIGNED_ADD_6x6_6,OvErr_BASE,v1,665,7.0,0.877,0.371,0.506,1,1,0.0,39.661,39.661,172.854,55.659,228.513, High,-9.0,22.751953125,1.0855557487946534,1.5752731559432531,58,-68,98.4130859375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_222,SIGNED_ADD_6x6_6,OvErr_BASE,v1,222,1.25,1.173,0.6,0.573,3,2,0.0,75.589,75.589,194.788,90.337,285.125, High,12.5,27.0771484375,0.6187689179770535,2.560726877669046,92,-66,96.5576171875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_190,SIGNED_ADD_6x6_6,OvErr_BASE,v1,190,7.0,1.26,0.669,0.591,3,2,0.0,70.388,70.388,174.344,83.968,258.312, High,3.0,24.1494140625,0.4058817121914422,1.984159294597465,81,-73,94.43359375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_275,SIGNED_ADD_6x6_6,OvErr_BASE,v1,275,7.0,1.147,0.38,0.767,2,2,0.0,56.928,56.928,170.68,70.51,241.19, High,11.0,23.310546875,1.2972378202621389,1.5695703685809965,76,-50,96.5576171875
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_711,SIGNED_ADD_6x6_6,OvErr_BASE,v1,711,1.083,0.982,0.466,0.516,2,1,0.0,57.02,57.02,176.814,72.546,249.36, High,-6.5,21.94921875,1.03794065723025,1.2610995959855191,56,-68,94.384765625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_106,SIGNED_ADD_6x6_6,OvErr_BASE,v1,106,7.0,1.198,0.599,0.599,2,2,0.0,55.162,55.162,164.091,68.549,232.64, High,-6.0,22.88525390625,0.6188893848145435,1.510873121214163,77,-81,98.974609375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_192,SIGNED_ADD_6x6_6,OvErr_BASE,v1,192,1.25,1.173,0.6,0.573,3,2,0.0,75.589,75.589,194.802,90.338,285.14, High,2.5,24.2275390625,0.6422555453200031,2.0563081577791826,82,-76,95.2392578125
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_300,SIGNED_ADD_6x6_6,OvErr_BASE,v1,300,1.201,1.124,0.551,0.573,3,2,0.0,84.369,84.369,218.335,99.863,318.198, High,18.5,26.4814453125,1.2797947337639197,2.292156085484478,82,-44,94.5556640625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_596,SIGNED_ADD_6x6_6,OvErr_BASE,v1,596,7.0,1.109,0.53,0.579,2,1,0.0,51.2,51.2,167.844,64.978,232.822, High,-28.0,31.80859375,1.1823821692344478,3.330906855723052,34,-88,98.291015625
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_4,SIGNED_ADD_6x6_6,OvErr_BASE,v1,4,7.0,1.199,0.599,0.6,4,2,0.0,108.806,108.806,206.947,125.24,332.187, High,-2.0,16.9375,0.3988987414141867,0.5278447890705458,67,-67,81.25
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_77,SIGNED_ADD_6x6_6,OvErr_BASE,v1,77,7.0,0.962,0.466,0.496,2,2,0.0,63.821,63.821,183.97,80.38,264.35, High,5.0,24.1484375,0.4859879345757311,1.8383577280584111,92,-66,99.12109375
SIGNED_ADD_6x6_6_OvErr_BASE_v1_config_526,SIGNED_ADD_6x6_6,OvErr_BASE,v1,526,7.0,0.876,0.38,0.496,1,2,0.0,38.604,38.604,180.385,54.498,234.883, High,-24.0,29.66015625,1.1369678369285152,3.305002135985412,47,-79,98.046875
